370	1.8723
371	1.86725
372	1.86223
373	1.87377
374	1.86876
375	1.86378
376	1.85882
377	1.8791
378	1.87412
379	1.88457
380	1.87961
381	1.87468
382	1.86977
383	1.86489
384	1.86003
385	1.8552
386	1.8571
387	1.86477
388	1.85997
389	1.85519
390	1.85043
391	1.8457
392	1.84099
393	1.8363
394	1.83845
395	1.85378
396	1.8491
397	1.88724
398	1.89227
399	1.8928
400	1.88807
401	1.88336
402	1.8818
403	1.87713
404	1.87249
405	1.86786
406	1.86326
407	1.85869
408	1.85413
409	1.87071
410	1.86615
411	1.87098
412	1.86644
413	1.89246
414	1.88788
415	1.88334
416	1.87881
417	1.89818
418	1.89364
419	1.88912
420	1.88462
421	1.88014
422	1.87569
423	1.87125
424	1.86684
425	1.86407
426	1.86183
427	1.86125
428	1.8569
429	1.85257
430	1.84826
431	1.85422
432	1.85025
433	1.8897
434	1.88535
435	1.88101
436	1.8767
437	1.8724
438	1.87568
439	1.8714
440	1.86715
441	1.86292
442	1.8587
443	1.85451
444	1.86848
445	1.86428
446	1.8601
447	1.85594
448	1.8518
449	1.84767
450	1.85689
451	1.85277
452	1.85516
453	1.86042
454	1.85632
455	1.85224
456	1.84818
457	1.84414
458	1.84413
459	1.84012
460	1.83612
461	1.83544
462	1.83147
463	1.83799
464	1.84178
465	1.83782
466	1.83388
467	1.82995
468	1.82604
469	1.82215
470	1.81827
471	1.84928
472	1.84684
473	1.84294
474	1.83905
475	1.83518
476	1.833
477	1.82916
478	1.82533
479	1.82152
480	1.81773
481	1.81395
482	1.81018
483	1.80644
484	1.84043
485	1.83663
486	1.86368
487	1.85985
488	1.87593
489	1.87406
490	1.87024
491	1.90393
492	1.90006
493	1.89621
494	1.89237
495	1.88855
496	1.88474
497	1.88095
498	1.87717
499	1.89559
500	1.90517
501	1.91746
502	1.94208
503	1.94454
504	1.94068
505	1.95698
506	1.95311
507	1.97828
508	1.98771
509	1.99714
510	1.99322
511	1.98932
512	1.98544
513	1.98157
514	1.97771
515	1.98331
516	1.97947
517	1.97659
518	1.97277
519	1.96897
520	1.96518
521	1.96141
522	1.95766
523	1.95391
524	1.96465
525	1.96091
526	1.95718
527	1.96491
528	1.97941
529	1.98015
530	1.97663
531	1.9729
532	1.96919
533	1.9655
534	1.96182
535	1.96278
536	1.95911
537	1.95547
538	1.95183
539	1.94821
540	1.9446
541	1.94101
542	1.93826
543	1.93469
544	1.9344
545	1.93586
546	1.93231
547	1.92943
548	1.92591
549	1.9224
550	1.9189
551	1.91542
552	1.91422
553	1.93932
554	1.93582
555	1.93566
556	1.93487
557	1.9426
558	1.96106
559	1.95755
560	1.95555
561	1.96635
562	1.9756
563	1.97209
564	1.96859
565	1.96511
566	1.96164
567	1.95818
568	1.95581
569	1.95237
570	1.94895
571	1.94554
572	1.95525
573	1.95184
574	1.94844
575	1.94505
576	1.94168
577	1.95355
578	1.95025
579	1.95476
580	1.95139
581	1.94803
582	1.94469
583	1.94135
584	1.93803
585	1.93472
586	1.93141
587	1.95338
588	1.95648
589	1.96981
590	1.96647
591	1.96314
592	1.96057
593	1.95726
594	1.95726
595	1.97386
596	1.98577
597	1.99543
598	1.9921
599	1.98877
600	1.98974
601	1.98643
602	1.98313
603	1.97984
604	1.97656
605	1.9733
606	1.97397
607	1.99318
608	1.9899
609	1.98873
610	2.00647
611	2.00318
612	1.99991
613	1.99665
614	1.99339
615	2.01584
616	2.01257
617	2.00931
618	2.00606
619	2.00282
620	1.99959
621	1.99885
622	1.99564
623	1.99243
624	1.98924
625	2.00068
626	2.00125
627	1.99806
628	2.00555
629	2.02097
630	2.01776
631	2.01456
632	2.01138
633	2.0082
634	2.00503
635	2.00187
636	1.99873
637	2.00221
638	1.99907
639	1.99594
640	1.99282
641	1.99718
642	1.99406
643	1.99096
644	1.99957
645	1.99647
646	1.99338
647	1.9903
648	1.98722
649	1.98416
650	1.98111
651	1.99477
652	2.01955
653	2.02316
654	2.02007
655	2.01699
656	2.01391
657	2.03728
658	2.03418
659	2.03752
660	2.03443
661	2.03135
662	2.02828
663	2.02522
664	2.02217
665	2.01913
666	2.0161
667	2.0278
668	2.02476
669	2.02681
670	2.03763
671	2.0346
672	2.04157
673	2.03854
674	2.03551
675	2.0325
676	2.04587
677	2.04285
678	2.04744
679	2.04443
680	2.04142
681	2.03842
682	2.04054
683	2.03755
684	2.03457
685	2.0316
686	2.02864
687	2.02569
688	2.02274
689	2.01981
690	2.01688
691	2.01396
692	2.02093
693	2.01801
694	2.02729
695	2.02438
696	2.03029
697	2.02738
698	2.02448
699	2.02158
700	2.01869
701	2.01798
702	2.01511
703	2.01224
704	2.00938
705	2.00653
706	2.00369
707	2.00086
708	1.99803
709	1.99672
710	1.9939
711	1.9911
712	2.00132
713	1.99851
714	1.99799
715	2.02886
716	2.02978
717	2.02779
718	2.02497
719	2.03733
720	2.03904
721	2.03732
722	2.0345
723	2.03168
724	2.03816
725	2.03534
726	2.03254
727	2.02975
728	2.02696
729	2.02418
730	2.0214
731	2.01864
732	2.01588
733	2.01313
734	2.01039
735	2.00765
736	2.00493
737	2.0022
738	1.99949
739	1.99679
740	2.01855
741	2.01583
742	2.01311
743	2.0104
744	2.00852
745	2.00583
746	2.0209
747	2.0233
748	2.0206
749	2.0179
750	2.03562
751	2.03291
752	2.03021
753	2.02751
754	2.03451
755	2.03182
756	2.02913
757	2.0334
758	2.03071
759	2.02804
760	2.02537
761	2.02271
762	2.02005
763	2.01741
764	2.01477
765	2.01213
766	2.00951
767	2.02172
768	2.01909
769	2.01646
770	2.04453
771	2.04188
772	2.04743
773	2.05624
774	2.05358
775	2.05093
776	2.04829
777	2.04565
778	2.05007
779	2.04744
780	2.04482
781	2.05387
782	2.05177
783	2.04915
784	2.04653
785	2.04392
786	2.04132
787	2.03873
788	2.05185
789	2.04925
790	2.04755
791	2.04496
792	2.04238
793	2.03981
794	2.03724
795	2.03895
796	2.03639
797	2.03383
798	2.03167
799	2.02913
800	2.03531
801	2.03277
802	2.04604
803	2.04349
804	2.04095
805	2.03842
806	2.04045
807	2.03792
808	2.0354
809	2.03937
810	2.03685
811	2.03582
812	2.03331
813	2.03081
814	2.02831
815	2.02965
816	2.03428
817	2.03179
818	2.0293
819	2.02683
820	2.02435
821	2.02189
822	2.01943
823	2.03227
824	2.03132
825	2.02886
826	2.0264
827	2.02395
828	2.02151
829	2.01907
830	2.01664
831	2.01421
832	2.01179
833	2.00937
834	2.00696
835	2.00456
836	2.00216
837	2.00103
838	1.99864
839	1.99626
840	1.99388
841	1.99151
842	1.98914
843	1.98678
844	1.98443
845	1.98208
846	1.97974
847	1.9774
848	1.97507
849	1.97274
850	1.97042
851	1.96811
852	1.97095
853	1.96864
854	1.96634
855	1.9777
856	1.97539
857	1.98358
858	1.98285
859	1.98054
860	1.97824
861	1.97594
862	1.97365
863	1.97136
864	1.96908
865	1.9668
866	1.96453
867	1.96535
868	1.96309
869	1.96831
870	1.96605
871	1.97119
872	1.96893
873	1.96667
874	1.97323
875	1.97802
876	1.97883
877	2.00957
878	2.00728
879	2.02302
880	2.02072
881	2.01843
882	2.01614
883	2.01385
884	2.01158
885	2.0093
886	2.00703
887	2.00477
888	2.00251
889	2.00026
890	1.99801
891	1.99577
892	1.99353
893	1.9913
894	1.98907
895	1.98685
896	1.98463
897	1.98242
898	1.98021
899	1.97801
900	1.97581
901	1.97362
902	1.97449
903	1.97231
904	1.97161
905	1.96943
906	1.96725
907	1.96509
908	1.96292
909	1.96076
910	1.95861
911	1.95646
912	1.95546
913	1.95332
914	1.95951
915	1.95737
916	1.9557
917	1.96322
918	1.96108
919	1.96792
920	1.96578
921	1.96364
922	1.96151
923	1.95939
924	1.95727
925	1.95515
926	1.95304
927	1.95093
928	1.94883
929	1.94673
930	1.94464
931	1.94255
932	1.94047
933	1.94462
934	1.94254
935	1.94046
936	1.93839
937	1.93632
938	1.94365
939	1.94158
940	1.93952
941	1.93746
942	1.93932
943	1.93727
944	1.93521
945	1.93317
946	1.93112
947	1.92908
948	1.92705
949	1.92502
950	1.92299
951	1.93373
952	1.9317
953	1.92967
954	1.92853
955	1.93496
956	1.93293
957	1.94634
958	1.95083
959	1.95601
960	1.95397
961	1.95194
962	1.94991
963	1.94789
964	1.94587
965	1.94385
966	1.94184
967	1.93983
968	1.93997
969	1.93797
970	1.93913
971	1.93713
972	1.93514
973	1.93315
974	1.94114
975	1.93915
976	1.93716
977	1.93518
978	1.9332
979	1.93122
980	1.93397
981	1.932
982	1.93333
983	1.93136
984	1.93347
985	1.93151
986	1.92955
987	1.92759
988	1.93419
989	1.93223
990	1.93028
991	1.9286
992	1.92665
993	1.92496
994	1.92302
995	1.92253
996	1.9206
997	1.91867
998	1.91675
999	1.91728
1000	1.91536
